,mileage_range,mileage,oil_filter,engine_oil,washer_plug_drain,dust_and_pollen_filter,wheel_alignment_and_balancing,air_clean_filter,fuel_filter,spark_plug,brake_fluid,brake_and_clutch_oil,transmission_fluid,brake_pads,clutch,coolant,brand_honda,brand_toyota,model_amaze,model_city,model_fortuner,model_jazz,engine_type_diesel,engine_type_petrol
527,30000,30372,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
528,30000,29633,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
529,30000,30286,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
530,30000,30382,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
531,30000,30211,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
532,30000,30783,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
533,30000,30463,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
534,30000,30463,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
535,30000,29625,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
536,30000,31833,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
537,30000,30172,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
538,30000,30132,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
539,30000,30342,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
540,30000,30435,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
541,30000,30980,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
542,30000,30437,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
543,30000,30766,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
544,30000,30647,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
545,30000,30142,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
546,30000,30544,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
547,30000,31243,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
548,30000,32292,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
549,30000,30438,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
550,30000,30897,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
551,30000,30573,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
552,30000,29473,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
553,30000,30437,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
554,30000,30987,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
555,30000,30909,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
556,30000,30829,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
557,30000,30121,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
558,30000,30980,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
559,30000,30012,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
560,30000,30282,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
561,30000,30382,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
562,30000,30238,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
563,40000,40976,True,True,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
564,40000,40733,True,True,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
565,40000,41382,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
566,40000,40289,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
567,40000,39236,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
568,40000,40722,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
569,40000,40283,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
570,40000,40287,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
571,40000,39723,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
572,40000,41372,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
573,40000,40282,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
574,40000,40483,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
575,40000,40984,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
576,40000,40932,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
577,40000,40282,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
578,40000,40221,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
579,40000,40899,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
580,40000,40382,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
581,40000,39023,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
582,40000,41383,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
583,50000,50978,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
584,50000,50722,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
585,50000,50236,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
586,50000,50673,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
587,50000,50892,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
588,50000,51427,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
589,50000,50237,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
590,50000,49622,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
591,50000,49263,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
592,50000,50268,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
593,50000,51452,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
594,50000,50348,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
595,50000,50888,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
596,50000,50232,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
597,50000,50900,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
598,50000,50322,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
599,50000,50348,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
600,50000,50922,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
601,50000,50379,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
602,50000,50242,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
603,60000,60987,True,True,True,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
604,60000,60383,True,True,True,True,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,True,False
605,60000,60332,True,True,True,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
606,60000,60427,True,True,True,True,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,True,False
607,60000,60349,True,True,True,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
608,60000,60374,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
609,60000,59993,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
610,60000,61379,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
611,60000,60342,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
612,60000,60930,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
613,60000,60432,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
614,60000,60465,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
615,60000,60765,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
616,60000,59433,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,True,False
617,60000,60875,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,True,False
618,60000,60080,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,True,False
619,60000,60909,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,True,False
620,60000,60223,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,True,False
621,60000,59343,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
622,60000,60433,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
623,70000,70435,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
624,70000,70976,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
625,70000,71253,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
626,70000,70311,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
627,70000,70789,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
628,70000,70098,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
629,70000,69432,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
630,70000,70894,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
631,70000,70753,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
632,70000,70756,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
633,70000,70432,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
634,70000,69422,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
635,70000,70438,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
636,70000,70233,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
637,70000,70499,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
638,70000,70824,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
639,70000,73283,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
640,70000,71938,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
641,70000,70438,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
642,80000,82078,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
643,80000,84473,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
644,80000,85743,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
645,80000,85739,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
646,80000,86839,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
647,80000,87347,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
648,80000,88347,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
649,80000,90382,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
650,100000,99442,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
651,100000,94632,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
652,100000,93648,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
653,100000,103382,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
654,100000,118310,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
655,100000,128320,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
656,100000,103832,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
657,100000,118292,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
658,100000,121921,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
659,100000,112833,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
660,100000,103337,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
661,100000,133892,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
662,100000,103737,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
663,10000,10022,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
664,10000,10897,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
665,10000,10732,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
666,10000,10988,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
667,10000,10321,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
668,10000,10978,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
669,10000,9032,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
670,10000,10344,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
671,10000,10654,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
672,10000,11763,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
673,10000,10893,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
674,10000,10322,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
675,10000,11345,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
676,10000,9831,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
677,10000,10238,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
678,10000,10980,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
679,10000,10326,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
680,10000,10322,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
681,10000,11753,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
682,10000,10926,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
683,20000,20785,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
684,20000,20634,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
685,20000,20924,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
686,20000,20213,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
687,20000,20132,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
688,20000,20656,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
689,20000,21865,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
690,20000,20568,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
691,20000,20432,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
692,20000,19732,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
693,20000,20632,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
694,20000,20683,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
695,20000,21623,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
696,20000,20897,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
697,20000,20077,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
698,20000,19423,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
699,20000,20863,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
700,20000,20897,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
701,20000,20432,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
702,20000,20653,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
703,30000,30765,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
704,30000,30462,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
705,30000,30004,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
706,30000,30326,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
707,30000,30897,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
708,30000,30675,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
709,30000,30612,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
710,30000,31763,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
711,30000,30980,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
712,30000,30998,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
713,30000,29234,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
714,30000,30909,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
715,30000,30522,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
716,30000,30863,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
717,30000,29837,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
718,30000,31327,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
719,30000,30743,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
720,30000,30378,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
721,30000,29624,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
722,40000,40686,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
723,40000,40326,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
724,40000,40908,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
725,40000,40311,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
726,40000,39236,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
727,40000,40722,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
728,40000,40283,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
729,40000,40287,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
730,40000,39723,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
731,40000,41372,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
732,40000,40282,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
733,40000,40483,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
734,40000,40675,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
735,40000,40678,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
736,40000,40089,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
737,40000,40231,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
738,40000,40453,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
739,40000,41343,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
740,40000,42657,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
741,40000,40453,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
742,40000,39767,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
743,50000,50231,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
744,50000,51023,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
745,50000,53909,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
746,50000,54098,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
747,50000,50438,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
748,50000,51832,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
749,50000,49732,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
750,50000,49028,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
751,50000,50373,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
752,50000,50342,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
753,50000,50384,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
754,50000,50878,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
755,50000,50754,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
756,50000,51437,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
757,50000,50347,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
758,50000,50321,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
759,50000,50972,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
760,50000,50034,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
761,50000,50279,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
762,50000,50283,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
763,60000,60324,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
764,60000,60349,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
765,60000,60374,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
766,60000,59993,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
767,60000,61379,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
768,60000,60342,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
769,60000,60930,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
770,60000,60432,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
771,60000,60465,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
772,60000,60765,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
773,60000,59433,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
774,60000,60875,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
775,60000,60080,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
776,60000,60909,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
777,60000,60223,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
778,60000,59343,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
779,60000,60382,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
780,60000,60237,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
781,60000,60734,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
782,60000,60798,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
783,70000,70432,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
784,70000,71372,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
785,70000,70321,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
786,70000,70232,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
787,70000,69322,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
788,70000,70237,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
789,70000,70327,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
790,70000,71326,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
791,70000,70237,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
